BCHAIN-ATRCT,BCHAIN-MWNUS,BCHAIN-DIFF,BCHAIN-MWNTD,BCHAIN-MWTRV,BCHAIN-AVBLS,BCHAIN-ETRAV,BCHAIN-BLCHS,BCHAIN-TOUTV,BCHAIN-NADDU,BCHAIN-NTRBL,BCHAIN-NTREP,BCHAIN-HRATE,BCHAIN-MIREV,BCHAIN-NTRAT,BCHAIN-CPTRA,BCHAIN-TRVOU,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-TRFUS,BCHAIN-NTRAN,BCHAIN-TRFEE,BCHAIN-TOTBC,BCHAIN-MKTCP,BCHAIN-MKPRU
7.85,1847903,18736441558,23324,99291.92896,0.191536408,49181,20062,444379.2905,155660,429,49287,141571.8214,2245920.32,43777888,42.73873111,1719802.618,7.742773131,29006666,4934.787799,52550,8.36702521,13092275,7723934074,589.79
6.066666667,1844181,18736441558,26387,81889.13626,0.189559293,73232,20033,371023.9948,133227,450,55899,157405.5119,2504792.06,43725338,41.82460693,2711525.266,5.781609056,43323442,5538.1943,59888,9.36154144,13088050,7745258967,591.59
7.6,1840140,18736441558,31222,105899.4878,0.246508979,166173,20001,467637.6989,146378,515,61823,142503.215,2308439.9,43665450,33.31899456,7216949.141,2.307842503,100025886,6548.912388,69283,10.87967636,13084225,7878220817,601.94
8.05,1835713,18736441558,29542,121804.0919,0.248131015,84153,19964,442521.5557,152214,552,62647,143434.6085,2262546,43596167,33.40981379,6917701.922,4.58809654,49313391,6460.568306,67721,11.02486059,13080375,7667355850,586
6.85,1831024,18736441558,27846,144110.0852,0.209355392,76568,19926,401968.065,151806,467,59532,162993.8733,2514709.8,43528446,39.02283914,4145810.979,5.726952534,43910086,6227.960175,64442,10.85994311,13076000,7501333455,573.48
7.433333333,1826405,18736441558,27676,136701.5689,0.23803821,76524,19890,542927.2547,147327,345,60770,138777.6407,2171902.5,43464004,33.57037421,2815216.594,4.880838722,44498551,6194.869643,64697,10.6532582,13072275,7603694000,581.5
8.416666667,1821881,18736441558,24845,90324.09125,0.255737087,76679,19855,443294.0827,135674,354,56163,126669.5244,2000946.64,43399307,33.59491345,5624067.348,4.44578251,45007749,5695.933345,59561,9.70412523,13068875,7672902534,586.96
7.516666667,1817503,18736441558,22981,61390.48668,0.190375245,52915,19821,245926.7461,163986,452,49062,149954.3634,2389592.83,43339746,45.03991763,2257131.113,7.621622015,31352812,5199.678915,53055,8.77568128,13064850,7743439126,592.51
7.683333333,1813637,18736441558,26365,92585.2611,0.223853711,50159,19791,349792.1607,130299,439,51209,130395.0986,2090942.92,43286691,36.34652552,2386789.842,6.995813128,29888490,5665.792379,57528,9.50827747,13061350,7785082818,595.88
7.183333333,1809955,17336316979,28452,115026.2981,0.235249544,78742,19760,504563.9726,151416,368,59317,135301.4996,2371191.65,43229163,37.55748238,3341942.564,4.997333453,47449138,6145.451307,63135,10.19839577,13057425,7870638897,602.59
7.5,1805638,17336316979,28657,95672.22116,0.238267284,104673,19724,518394.6739,150217,434,60982,128407.1557,2245407.3,43166028,34.64332793,6237962.004,3.568241243,62927564,6392.36197,64815,10.633025,13053700,7849862762,601.18
8.033333333,1800748,17336316979,31271,99064.55484,0.254008959,73827,19689,411686.2939,155345,437,65037,125821.7767,2277178.61,43101213,33.05000813,1821393.437,4.958911301,45920939,6988.351368,68901,11.23511096,13050050,8119531937,622.01
7.85,1795938,17336316979,29850,105733.023,0.261688953,106760,19652,409845.8799,134257,329,62921,123236.3978,2227013.58,43032312,33.27824719,2102604.175,3.358942383,66301035,7363.797023,66921,11.8573934,13046475,8104472552,621.03
7.733333333,1791263,17336316979,26874,89740.23558,0.228084411,81228,19615,419218.1766,135230,410,57612,128407.1557,2312487.9,42965391,37.55258038,2279965.493,4.598159055,50291603,6204.008625,61580,10.02036474,13042750,8077594532,619.14
6.333333333,1786685,17336316979,26133,68554.85019,0.191417991,42215,19582,261004.7079,176955,402,50857,146504.8085,2656636.43,42903811,48.53013098,1011690.671,10.08893886,26332169,5929.556516,54742,9.50599823,13038500,8135676168,623.77
6.75,1782880,17336316979,28053,99117.70577,0.189716339,73964,19550,348919.2634,132003,435,52995,148228.3945,2719265.2,42849069,46.49111301,1920723.957,5.827140776,46665514,6597.379776,58490,10.4567612,13034200,8226250420,630.92
7.583333333,1779103,17336316979,28178,118267.3967,0.226733124,80489,19518,552675.728,141439,471,57314,137025.0856,2510621.96,42790579,40.21692473,2412825.535,4.952212646,50696974,7309.954335,62427,11.60568116,13030225,8209721212,629.86
6.466666667,1775116,17336316979,31000,86632.46815,0.221543613,71397,19482,473771.878,146474,467,61928,147366.6015,2683662,42728152,39.0987791,4091992.926,6.004444483,44694593,7976.292776,68638,12.74168175,13025950,8156920850,626
6.75,1770973,17336316979,31328,93575.68908,0.224315285,107334,19445,567687.7767,151081,413,60139,142195.8436,2562788.76,42659514,37.81765107,2671748.782,3.854337435,66491033,7639.404644,67767,12.33196333,13021825,8069315506,619.48
8.4,1766949,17336316979,32561,82681.68239,0.274402881,67184,19408,597198.1655,151679,322,61612,118927.4328,2156791.37,42591747,31.04592377,2130092.223,5.151499369,41867255,7401.925119,69471,11.87785856,13018375,8114810685,623.17
6.966666667,1762878,17336316979,27654,80265.40056,0.224322773,63863,19371,448907.6513,133673,340,53369,124959.9838,2264500.8,42522276,37.81920938,2119002.357,5.693420544,39773995,7068.897037,59877,11.35018792,13014750,8107843950,622.8
7.416666667,1759074,17336316979,23633,69131.80947,0.207665462,60381,19339,503290.9247,165376,392,48085,132716.1207,2434643.1,42462399,45.83030138,2537902.197,6.391089255,38094337,5882.254817,53123,9.32359299,13010900,8211005775,630.9
6.283333333,1755717,16818461371,24364,85055.29274,0.184958845,53650,19308,457155.4053,145144,401,51347,137948.2912,2612605.32,42409276,48.21995386,3241515.398,7.70552667,33905603,5697.418904,54181,9.01518862,13006775,8222628582,631.98
7.8,1752029,16818461371,27147,88688.05425,0.233491039,72223,19278,439592.2531,145718,410,57127,125407.5374,2370595.91,42355095,39.54354385,3164691.204,5.20746158,45523061,7011.204884,59949,11.12342321,13003025,8198300350,630.31
7.816666667,1748219,16818461371,29332,87310.46777,0.232634006,74534,19243,509362.7541,149129,503,58507,128751.7384,2392970.58,42295146,37.30506314,3861342.391,5.180198479,46194573,6957.733696,64146,11.22613459,12999175,8059014835,619.78
7.4,1744305,16818461371,34819,86404.45663,0.263936013,89343,19208,462661.1408,160879,412,64396,132931.9897,2490612.24,42231000,35.20548788,1504875.442,4.461437066,55825336,7458.200024,70745,11.9361757,12995200,8122404507,624.84
7.1,1740222,16818461371,34590,79130.33104,0.252847448,92941,19167,400562.5669,192201,344,65142,135440.1404,2533469.4,42160255,36.17071757,1898911.716,4.370531976,57967072,7619.65706,70042,12.21686237,12991150,8105106240,623.7
8.166666667,1735471,16818461371,26776,67664.88382,0.240252804,62176,19127,427135.8126,136897,328,56650,116210.9847,2167600.3,42090213,36.13510319,4154806.792,5.605085957,38672026,6497.226348,59986,10.44603741,12987675,8080235477,621.98
7.85,1731308,16818461371,22670,57682.48574,0.212494108,44509,19094,392600.4604,163209,399,47739,124571.4872,2369185.66,42030227,44.39503916,2033092.691,8.389382851,28240285,5868.554621,53366,9.24924683,12983950,8240549911,634.49
7.966666667,1727532,16818461371,22005,39956.20479,0.171037988,47631,19063,402775.0973,107662,416,43684,127079.6379,2409626.24,41976861,49.66765413,1483175.518,7.994858782,30139697,5227.248427,48515,8.26076745,12980150,8215983881,632.78
7.366666667,1724098,16818461371,26417,72250.98265,0.205818897,82713,19038,425600.3181,128352,444,57102,133768.0399,2548314.9,41928346,41.16758857,5984390.056,4.84806685,52563526,6728.726236,61901,10.58824881,12976150,8248755524,635.49
8.166666667,1720129,16818461371,26987,82968.0745,0.270055405,87309,19006,646583.7207,142946,432,59392,111194.6832,2148517.44,41866445,33.9568441,2873518.205,3.820914253,56230454,7137.183778,63272,11.08189519,12972825,8357159646,644.04
8.266666667,1715846,16818461371,28136,107503.538,0.277716445,107612,18971,953854.0659,152310,431,62842,116210.9847,2281152,41803173,33.68306656,4473747.89,3.241275123,70378228,8981.668877,67724,13.73343865,12969350,8484227550,654
8.316666667,1711347,16818461371,31385,133898.5878,0.3124462,137371,18933,922663.2478,163651,358,64855,115374.9344,2265705.9,41735449,31.88709854,7233282.594,2.520182338,89902459,8091.155062,71054,12.36328988,12965900,8487791108,654.45
9.3,1707220,16818461371,25984,77829.92809,0.286130348,86128,18890,586067.1147,136152,319,57408,104506.2812,1943700,41664395,31.34544985,7341093.031,3.639936709,53399280,6763.854406,62009,10.90944259,12962775,8038858000,620
6.716666667,1703187,16818461371,22906,52038.05945,0.180069474,48428,18855,336897.0261,159773,386,44675,145472.7434,2597368,41602386,49.70944097,986521.4977,8.998956532,28862991,5271.122328,52251,8.84416498,12958425,7725813900,596
5.583333333,1699443,13462580115,25935,77029.21719,0.170599285,64313,18824,386544.9099,123855,475,52183,125145.7271,2796722.72,41550135,49.16623104,3682753.66,7.283177297,38399762,5898.165893,56883,9.87835113,12953750,7737216399,597.08
6,1696012,13462580115,28227,92342.91473,0.181395928,68777,18793,465624.735,143429,487,56295,125145.7271,2759324.45,41493252,43.99362973,4008598.564,6.811874268,40507566,6063.669688,62721,10.29537954,12949075,7629370138,588.97
6.216666667,1692160,13462580115,28282,96594.9463,0.204508185,112624,18760,523609.7446,141973,514,57187,114438.0713,2438734,41430531,39.11110755,3089629.111,3.805583139,64083057,6473.803782,62354,11.37751104,12944800,7368023675,569
5.75,1688351,13462580115,28585,104795.617,0.19587506,105601,18726,525512.1072,150209,496,57849,124476.4987,2642787,41368177,41.44898055,5713137.182,4.413765316,59876020,6552.06455,63760,11.5556694,12940150,7339701600,567
6.016666667,1684203,13462580115,29687,345288.3113,0.182659438,222986,18690,974332.6751,149893,300,59866,132507.2405,2904863.94,41304417,44.85168051,2312887.338,2.224799248,130567463,6817.094439,64766,11.64240605,12935200,7576975431,585.54
8.25,1680069,13462580115,24888,59938.54381,0.20040625,82116,18654,493645.5382,125908,304,53514,105738.101,2341748.5,41239651,41.33859095,2906661.944,4.82121359,48571764,5867.977459,56648,9.92050289,12931250,7651170800,591.5
5.9,1675841,13462580115,22009,105245.8524,0.159856816,49948,18623,520673.9866,166479,335,45909,129161.0981,2881450.72,41183003,57.13876381,2470475.727,9.677983985,29773254,5618.181436,50429,9.42521379,12926425,7708059500,596.08
5.883333333,1672398,13462580115,21253,67356.63278,0.157709919,57721,18593,503587.7279,131691,364,49007,126484.1841,2797746.66,41132574,53.9782497,2181393.924,8.20158122,34112284,5389.689882,51831,9.11976494,12921700,7639387911,590.99
5.716666667,1668573,13462580115,23730,103381.6497,0.187374543,69300,18564,609970.3641,142279,342,55889,123807.2702,2750677.88,41080743,45.93343598,4531653.298,6.689751104,41117791,6676.812485,59884,11.25311797,12917075,7666832261,593.33
8.116666667,1664442,13462580115,25790,75484.05728,0.227848009,79551,18530,650150.7954,127162,327,56372,101053.5016,2288559.84,41020859,36.72271887,1828068.316,4.760479147,48074149,7636.742624,62320,12.63691856,12913300,7806046764,604.32
6.5,1660245,13462580115,28209,91934.13938,0.216993983,84951,18496,573046.443,153204,358,62754,113768.8429,2576805.2,40958539,38.46437187,5370642.476,5.016997729,51361498,7395.804107,66992,12.23255724,12909050,7807381180,604.6
6.383333333,1655830,11756551917,27566,68187.74113,0.20643575,70636,18460,460801.3223,157183,261,61902,104027.0031,2666116.65,40891547,39.63307046,3078078.833,6.315477419,42215599,7164.882608,67270,11.98842568,12904600,7715093733,597.65
5.8,1651897,11756551917,26202,63823.2376,0.183299844,83548,18424,723679.883,144825,274,55333,118637.5372,3026170,40824277,46.30924143,8714228.155,6.087509532,49711134,6621.534279,65347,11.12862904,12899525,7678237000,595
6.266666667,1647891,11756551917,20636,51375.17683,0.163619036,56701,18387,448374.4286,156871,323,44881,108702.374,2611322.91,40758930,48.55384534,3812291.511,8.216718861,31780604,5234.164259,53782,9.33855066,12894875,7230054767,560.49
6.966666667,1644710,11756551917,26211,71395.86203,0.185908952,69826,18357,472211.4609,136421,412,51974,102858.1604,2459869.28,40705148,41.72027747,8696987.115,6.314245983,38957451,5552.389986,58961,9.95194649,12890475,7194308660,557.92
7.35,1641667,11756551917,25835,87642.14211,0.221003623,303283,18325,1167896.172,151052,394,61667,98182.78944,2451384,40646187,37.66087478,20999116.47,1.388802383,176510642,7114.536093,65091,12.22428882,12886275,7502256450,582
7.716666667,1638215,11756551917,25822,63483.12609,0.228831113,146414,18288,686936.3531,140825,377,58229,90585.31168,2398279,40581096,38.94384814,5290172.339,2.654805316,90337283,7498.583576,61583,12.15329591,12882400,7950831675,617
7.8,1634540,11756551917,27753,90622.44842,0.240593564,147050,18253,546126.0519,141736,321,58166,85325.51939,2342363.4,40519513,38.01859084,4917376.856,2.488957685,94110214,7011.754913,61611,10.95603824,12878750,8244607176,639.99
6.75,1630948,11756551917,27991,86748.24273,0.217348982,172653,18218,614894.552,150796,289,59436,103442.5817,2883561.93,40457902,44.05074748,4358768.816,2.569897526,112205327,7924.264094,65460,12.193239,12874325,8369770838,649.89
8.933333333,1627280,11756551917,23117,54431.42496,0.243271772,53422,18180,341221.735,128287,335,52697,79481.30574,2219671.3,40392442,39.62495849,3773083.543,6.383123,34774064,6689.086853,56017,10.27619998,12870925,8380284372,650.93
7.366666667,1623695,11756551917,20010,43356.98128,0.188956833,46036,18147,815990.0289,153084,387,43445,87663.20486,2450216,40336425,51.33492562,1650470.76,8.163227602,30015285,5678.606492,47730,8.70951916,12867175,8391843100,652
7.25,1620557,11756551917,21928,63434.51539,0.191754871,61227,18119,577982.8619,127246,397,49794,89416.46895,2508586.2,40288695,47.13969859,5282829.018,6.26197656,40060613,5967.743857,53216,9.12080675,12863350,8418992603,654.3
7.416666667,1617504,11756551917,27450,107259.7312,0.25255423,102011,18090,1178339.323,150478,421,59197,86494.36212,2433488.25,40235479,37.51966959,3423735.09,3.637839226,66893782,7421.892941,64859,11.31817452,12859650,8435141763,655.75
7.766666667,1614349,10455720139,27880,93229.086,0.258031358,96736,18053,1002352.43,148891,369,61399,75364.71675,2395764.64,40170620,35.92120309,7171685.024,3.759717039,63721940,8066.467742,66695,12.24567,12856025,8470908648,658.72
6.433333333,1610679,10455720139,24612,89479.75992,0.198336898,102635,18016,924375.5041,154092,411,62282,95115.47011,2957055.42,40103925,44.51050531,11331619.53,4.469216652,66164960,7907.486338,66435,12.26613461,12851450,8287765077,644.66
5.983333333,1606735,10455720139,27378,94496.02906,0.214835116,124768,17980,1139172.3,162366,318,64508,97714.25344,3176090.7,40037490,45.4304859,15062190.49,3.777396194,84081482,9245.442719,69911,13.71930957,12846750,8660592155,673.9
6.866666667,1603225,10455720139,23828,58851.48672,0.194410031,87513,17940,711248.7612,140278,347,56625,93036.44344,2832232.65,39967579,46.29419654,13128228.49,5.124952938,55263584,6892.824972,61179,10.91517676,12842275,8112594158,631.49
6.633333333,1599792,10455720139,20896,70265.96451,0.183154751,97445,17906,709780.7925,164472,438,48238,93036.44344,3027285.3,39906400,57.14446731,9828012.858,4.602581937,65773632,7211.308854,52976,10.68373708,12837800,8668278780,674.98
7.5,1596786,10455720139,22266,65421.98454,0.201260504,88724,17874,602173.7806,123216,459,50349,79003.01342,2363294.05,39853424,42.83968477,8690735.142,4.293112098,55048506,6166.509369,55166,9.93876923,12834000,7965213010,620.45
7.383333333,1593737,10455720139,26627,78117.2103,0.223721522,106677,17844,920847.4343,137258,363,61119,84720.33676,2489105.61,39798258,37.18690685,10417485.63,3.831178586,64969710,7348.084219,66935,12.06522539,12829925,7816291020,609.03
7.833333333,1590435,10455720139,26188,79524.08425,0.280177393,79932,17808,700606.523,143379,371,58932,68088.12341,1867016,39731323,28.31815562,5341070.016,4.112243487,45401397,7038.68845,65930,12.39205713,12826650,7287397400,568
6.933333333,1586766,10455720139,30215,151911.5391,0.229451675,142571,17772,932703.7505,161438,341,66749,91996.9301,2548876.54,39665393,35.21666469,5211005.778,3.112827617,81882997,7608.020665,72377,13.24677566,12822225,7366729895,574.33
8.266666667,1582868,10455720139,25775,99352.67934,0.290471447,116143,17732,889789.7097,145771,295,60714,67048.61008,1883513.19,39593016,28.09536381,11110797.86,2.787084805,67580046,7176.100027,67040,12.33282353,12819000,7460868061,581.87
7.383333333,1578831,10455720139,27761,90215.75963,0.215225959,112124,17695,716702.7946,136252,362,58215,87838.87677,2473824,39525976,37.59896649,6905630.691,3.777954363,65480516,6958.880957,65795,11.91589205,12814775,7486296000,584
8.466666667,1575308,10455720139,21880,85744.06199,0.209780365,109973,17659,808996.9656,159903,410,50254,78483.25676,2175800,39460181,40.34638778,11020114.34,3.440851989,63234339,5503.95999,53928,9.57210433,12811000,7368495625,575
7.35,1571997,10455720139,23965,66528.32919,0.186036927,343643,17628,973175.1467,113362,503,52616,87319.1201,2196642.24,39406253,37.77804561,4227327.361,1.225690382,179216731,6312.873971,58146,12.10475911,12806800,6681192720,521.52
6.933333333,1568687,8853416309,28134,89878.53671,0.259377353,123218,17597,1246459.492,155129,408,66578,69536.70248,2089836.14,39348107,28.01651817,9905039.895,3.215430356,64993979,6852.998957,74593,12.99220611,12802850,6755202796,527.47
7.45,1565426,8853416309,28884,69311.24926,0.230702829,105031,17557,802081.5796,129318,519,62786,73497.65388,2193318.08,39273514,30.88049559,8273162.576,3.986431078,55019591,6661.462911,71026,12.71659841,12798675,6706644944,523.84
6.533333333,1562212,8853416309,29447,91052.53485,0.238531761,106597,17519,880729.1098,145579,389,65595,78338.81671,2208604.81,39202488,31.05462331,5867533.835,4.186805012,52751556,6569.773456,71120,13.27575617,12794225,6333680297,494.87
6.833333333,1558676,8853416309,28405,106971.7527,0.219858585,123478,17477,1283778.261,153007,357,64563,78778.92242,2176239.87,39131368,31.28939312,11431636.36,3.633834588,59888248,6159.024317,69552,12.69875738,12789750,6205327067,485.01
6.533333333,1554732,8853416309,26319,64454.86216,0.209163633,70443,17438,478218.7215,127935,346,55903,77898.711,1979872.7,39061816,32.79672509,1830522.701,6.295913353,31446950,4786.721754,60368,10.7224626,12785325,5709600195,446.42
7.183333333,1550878,8853416309,21467,49460.70174,0.20180862,49953,17401,324600.8274,151855,472,45521,67776.27963,1725066.12,39001448,34.05116599,1040708.526,7.723294348,22335885,3991.037087,50661,8.92569908,12781475,5716830221,447.14
7.1,1546871,8853416309,23368,50428.30609,0.177015622,44004,17370,484797.3732,115383,425,50924,80539.34527,2058582.72,38950787,37.04019145,1210724.563,10.41714711,19761483,4397.263776,55577,9.7917159,12776900,5739904793,449.08
6.266666667,1542893,8853416309,28964,68928.65099,0.206036086,76781,17338,767480.9286,127748,399,62685,80099.23956,2050664.62,38895210,29.76593587,1673318.644,5.94160045,34513674,5403.85128,68893,12.02164864,12772350,5743344319,449.51
7.5,1538908,8853416309,31045,99301.20856,0.238718998,102236,17301,790157.0932,151809,388,68081,73057.54817,1868696.38,38826317,25.68266489,2812034.169,4.070980875,45902853,5727.031188,72761,12.75536468,12768200,5734657427,448.99
7.4,1534956,8853416309,28897,65881.57981,0.248764865,108047,17262,634329.0259,131116,341,63119,66015.85678,1683457.38,38753556,24.03874541,2580421.62,3.481832091,48349758,5389.530217,70031,12.04391208,12764450,5713641818,447.49
7,1530749,8853416309,30463,67211.4554,0.221637569,83942,17225,708545.9958,125036,328,63900,74817.97102,1871243.85,38683525,26.47786747,2631621.402,5.078490472,36846458,5728.431823,70672,13.05030601,12760200,5602955328,438.95
7.766666667,1526798,8853416309,30998,53514.21426,0.240071637,68430,17188,535630.4842,130988,303,63435,69096.59676,1738185.5,38612853,24.80853934,2146397.567,5.753312613,30211908,5625.772668,70064,12.74240695,12756275,5633628300,441.5
7.85,1523486,8000872136,21524,38676.06908,0.177765576,48972,17151,481606.5205,143525,378,48439,66022.43485,1809165,38542789,35.0165486,4017454.872,8.492657925,21302695,4056.262922,51666,9.32474235,12752125,5548979625,435
6.633333333,1518969,8000872136,25048,47424.1537,0.174277225,57674,17122,730814.5403,119139,438,55633,70397.41547,2006482.7,38491123,33.5560281,1987268.042,7.689808944,26092751,4917.051035,59795,10.8683326,12747700,5769316393,452.42
7.6,1515608,8000872136,27856,71574.82614,0.221448628,80315,17092,1352519.578,140925,466,61323,66022.43485,1882663.3,38431328,27.81178704,3479164.128,5.1858196,36304065,7171.817439,67693,15.8661507,12743550,5762215354,452.02
8.133333333,1512017,8000872136,30102,84131.46381,0.23056501,80784,17056,1310228.932,140822,415,61626,62045.17974,1727589.5,38363635,25.25974149,3672052.534,4.843804604,35665962,5996.163575,68393,13.58134445,12739650,5626277325,441.5
7.983333333,1508504,8000872136,30064,76046.17888,0.23019924,107866,17021,799617.0928,137586,446,64083,64829.25832,1825905.2,38295242,25.92731455,4859661.748,3.789885006,48178380,5976.335083,70424,13.38035393,12735575,5690164673,446.65
7,1504640,8000872136,32728,80473.97055,0.214856727,73762,16984,661019.7968,144937,311,67980,73976.94507,2007489.45,38224818,26.16098637,3589800.169,6.324428736,31741831,6545.816224,76736,15.21115475,12730925,5480499990,430.33
8.366666667,1500777,8000872136,26924,73371.71473,0.264352814,63124,16945,575576.6431,113712,337,55470,49715.68889,1342102.71,38148082,21.15779973,3702307.565,4.969594136,27006284,5291.94389,63433,12.36926791,12727800,5446671643,427.83
7.633333333,1497044,8000872136,21860,42027.99806,0.191894174,51731,16912,454251.7265,138218,407,45157,60454.2777,1661523.89,38084649,32.41934577,2183121.321,7.363119031,22565490,4361.316781,51251,9.99820449,12724000,5551993638,436.21
8.216666667,1493700,8000872136,24007,44763.53135,0.199040916,71025,16883,658967.9921,103028,438,48488,57272.47361,1568979.5,38033398,27.96156794,3330775.195,5.084129314,30860338,4783.016626,56112,11.0080935,12720400,5528578000,434.5
6.966666667,1490494,8000872136,25162,73318.75218,0.190701272,68872,16855,498876.5566,128157,432,53800,67613.3369,1906840.11,37977286,31.56967782,3482262.38,6.186856012,30820826,5150.611136,60401,11.50948836,12716150,5692506204,447.51
7.65,1485378,8000872136,23700,77081.30512,0.204420691,75492,16823,471807.9025,134499,412,56146,66817.88587,1937562.12,37916885,31.81024659,4875835.144,5.579417648,34726960,5528.035309,60910,12.01720682,12711950,5849556162,460.01
7.666666667,1481350,8000872136,23650,80209.26165,0.241506439,98226,16789,548190.8376,137816,507,57558,58067.92463,1644238,37855975,25.71251192,6613111.097,3.728139066,44103451,5628.0821,63947,12.53470401,12708300,5707665550,449
8.166666667,1477320,6978842650,25619,78609.31766,0.224378465,96387,16754,566494.9218,145888,337,58686,54813.38367,1773787.4,37792028,27.62607504,5867459.591,4.110512419,43152464,5448.7804,64207,12.17060621,12704350,5689505910,447.7
7.583333333,1473588,6978842650,24456,82603.42685,0.204706904,104575,16719,482175.4106,133142,389,56288,57588.74487,1860414,37727821,29.58391375,7435225.807,3.979906877,46745164,5516.12287,62886,12.34031962,12700200,5678844450,447
8.2,1469806,6978842650,19043,42654.63495,0.178625621,61661,16686,278902.3664,147987,355,45405,57935.66502,1842258.6,37664935,36.55855294,3004849.99,6.788725596,27137031,4962.167219,50392,11.27509025,12696025,5589358020,440.1
7.066666667,1466318,6978842650,21647,70379.22878,0.177580271,79202,16657,407118.2973,131955,362,53383,61751.78667,2068904.8,37614543,35.40402142,5488431.255,5.631195022,36740067,4882.314186,58437,10.52495082,12691575,5889432077,463.88
8,1462892,6978842650,31236,82635.05624,0.258841195,124699,16626,550861.7291,157853,437,71984,56894.90457,1888943.1,37556106,24.20542684,14864619.05,3.299142359,57255580,6613.461403,78038,14.40370555,12687475,5827336661,459.15
9.283333333,1459364,6978842650,26692,65954.55168,0.247278389,75497,16584,559681.808,129810,406,62271,50997.26202,1813512.4,37478068,26.80371274,2950180.155,4.886308192,37114163,6973.494768,67659,14.18530262,12683800,6237162710,491.6
7.6,1455667,6978842650,30043,79808.41185,0.21533492,118704,16548,722510.506,134126,378,67166,60711.02622,2138759.7,37410409,29.6444717,3387938.336,3.697447141,57844227,6959.177033,72147,14.28109385,12679425,6180815740,487.3
8.55,1451982,6978842650,29703,83148.3247,0.253150748,83726,16511,767457.1526,150856,301,67222,53425.70307,1906720.45,37338262,26.01539663,3319630.72,4.616264609,41304401,7603.621468,73292,15.41285036,12675575,6255140735,493.33
7.15,1448143,6978842650,20649,194634.1161,0.179806596,137488,16473,704751.1742,124225,328,53398,61404.86652,2202474,37264970,37.99924087,4077741.383,3.226462474,68262812,5764.298444,57961,11.60986595,12671150,6293422988,496.5
7.9,1443948,6978842650,19874,37131.62006,0.169022852,46942,16442,404073.9622,149260,475,43670,58976.42547,2130809.4,37207009,43.13903308,3517855.742,9.075057727,23479844,5395.315971,49394,10.78653306,12666900,6337982519,500.19
8.133333333,1440281,6978842650,21433,56363.22766,0.188365772,56344,16414,581524.682,127435,460,50045,56547.98442,2043591.2,37157615,36.05171033,4766233.25,7.25546265,28166242,6651.931498,56685,13.3065243,12662825,6332183310,499.9
9.383333333,1436682,6978842650,16161,55393.87091,0.196252982,73575,16384,671188.4361,123771,412,50198,54119.54337,1877681.76,37100930,33.1745894,5910268.099,5.317028406,35314496,5815.756809,56600,12.11666488,12658925,6077902744,479.98
7,1432812,6978842650,20874,85923.61268,0.219337929,133415,16354,815861.1786,141012,475,60301,60364.10607,2160675,37044330,32.14716122,10999219.58,3.271746915,66040408,7562.225128,67212,15.27722248,12654575,6266167875,495
8.933333333,1428415,6119726089,24848,84864.03053,0.280788242,168467,16316,828585.8636,142870,327,63308,45327.77186,1913010,36977118,27.9671647,17293604.99,2.220014412,86171062,7679.959972,68402,15.0145845,12650850,6472815113,511.5
6.433333333,1423642,6119726089,27423,101696.0674,0.216079683,123184,16275,680667.7526,166401,290,65835,59321.58062,2396149.81,36908716,31.99900924,14255961.11,3.970481685,60349096,8036.046371,74882,16.40310745,12645975,6197777924,489.91
6.783333333,1419150,6119726089,23640,102268.5974,0.201931089,102841,16233,576197.2436,146634,347,55962,55366.80858,2068130.96,36833834,32.14827937,14248632.22,4.437906133,46601503,6522.584448,64331,14.39419263,12641425,5730397112,453.14
7,1415047,6119726089,18679,51077.45646,0.136515028,51603,16197,377624.9683,150009,362,41146,60538.43356,2018520,36769503,40.84419263,3924022.199,9.658414009,20899083,3768.84945,49420,9.30580111,12636450,5119777125,405
7.283333333,1411232,6119726089,21339,90939.4255,0.179252398,67790,16170,455422.9105,124543,386,46197,48674.11743,1703744.82,36720083,32.82302618,5630343.872,5.913856198,28809372,4214.771861,51907,9.91757697,12632450,5370238521,424.98
9.016666667,1407251,6119726089,25913,128718.526,0.24483216,202939,16142,827736.8152,146801,459,59225,45327.77186,1600254.61,36668176,23.92939872,23034954.2,1.842429858,86855660,6235.83507,66874,14.57004853,12628725,5406562276,427.99
7.483333333,1403048,6119726089,25981,106662.881,0.224936229,223282,16106,851803.1051,165795,384,60009,53237.31594,1762796,36601302,25.52039841,14696324.82,1.968807471,89536231,8542.502467,69074,21.30299867,12624350,5064118725,401
8.216666667,1398541,6119726089,24341,91886.27756,0.244460764,88481,16067,485103.8781,144875,353,55882,44110.91892,1611997.8,36532228,25.07853076,3635252.102,4.111638106,39205732,5883.336419,64278,13.2776719,12620725,5593849485,443.1
8.066666667,1395653,6119726089,27036,75592.32169,0.259209822,107819,16032,511123.3156,148772,248,59906,47457.2645,1777684.05,36467950,25.35889716,2590340.951,3.631093988,48957258,6855.082194,70101,15.09697226,12616825,5730692601,454.07
9.1,1395609,6119726089,22539,71549.092,0.224891865,82134,15992,445138.8488,134360,324,51594,44415.13216,1640071.62,36397849,26.35838803,3185471.989,4.459764148,36774851,6226.365248,62222,13.90620728,12613175,5649057226,447.74
